review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R10YKAHDL2BN9G,5,1,2,N,Y
R2CMD9QF4YN3RZ,5,0,0,N,N
R12AY2OLVV11L3,5,0,0,N,Y
RIDJE19MAJXNU,5,0,2,N,Y
R1TEU9CCF3MMD3,5,4,4,N,N
R23YW177F4X2YW,1,0,0,N,Y
R16ORBTG7RRJEG,2,3,3,N,Y
RFX942VBWFR8W,5,8,11,N,Y
RK67ALJMUVHTQ,5,5,6,N,Y
R1KEP2OL3T08DB,5,1,1,N,Y
R2LO9OMPDUO31F,5,92,97,N,Y
R2VK4AO5SNFGYH,3,0,0,N,Y
R240QAH968WD0W,5,4,4,N,Y
REWNICS6YO1DL,5,0,0,N,Y
R1Y1N3GP3ROBKU,1,30,35,N,Y
R3SS9EBSWZPBK9,4,0,0,N,N
R385AND0TR4RD5,1,7,7,N,Y
R1AXB9KT7R1FOA,5,0,0,N,Y
R3U6R0MHOJYT9C,5,0,0,N,Y
R2TDN51NASGUIG,5,0,0,N,Y
R3PS9LY70YB04N,5,1,1,N,Y
R1FS7FBSSUPCGU,4,53,53,N,Y
R2C6B36SAIFPOV,1,11,11,N,Y
R166S02ZZVW0F5,5,0,0,N,Y
R1DED7H30YC7Q,3,8,9,N,Y
R1R4B1HGC8I1RJ,5,4,4,N,N
R3TZ4VHHX04G1H,4,0,0,N,Y
R3LIQ3GK0PQZQY,4,8,9,N,Y
R27NYWYM53AIMQ,4,0,0,N,N
R2PSFFX1FH8RY4,1,1,4,N,Y
RWC7UL4EXMC61,5,9,11,N,N
R328P50QURIF1C,1,1,1,N,Y
R11GLH25JX27EJ,5,3,3,N,Y
R3S7Q8K2EWL9WM,5,0,0,N,Y
R1UAZ0M5IKXXDZ,5,4,5,N,Y
R16I9PNJEWKG06,3,9,14,N,Y
R1HAWU8THGEYCF,5,1,1,N,Y
R3B3HHD6D5P8TA,5,14,14,N,Y
R370XAG3EQYELD,5,0,0,N,N
R220UVFRD2R99R,5,8,8,N,Y
R2L48BABVWIYOV,5,0,0,N,N
R251A4IBKTZ8ZZ,5,2,2,N,Y
R2V0445X5133QV,5,0,0,N,Y
R1165UZCCIQN1M,1,9,14,N,N
R3K4W6FT7RRP0C,5,3,4,N,Y
RQRV9L0TB5B5D,5,11,12,N,N
R2H8XM249LLXBA,4,2,2,N,Y
R5Z997P8HT658,5,1,1,N,N
RBIK99MM8FGR8,2,4,4,N,N
RB7BM33RR844,1,3,6,N,Y
R4UFTQT28JH6O,5,2,3,N,Y
R208G6HI3B6OWN,1,3,4,N,N
R3D2Y81X8HP5DZ,5,9,10,N,N
R2HWVO9NTPS4ML,5,4,4,N,N
R3UPHFDYZ57AXK,1,2,2,N,N
R26H8Y5XE39LO1,5,1,1,N,N
R3GR6TBN3HUU2I,5,0,0,N,Y
ROHGCG9FJM15P,5,1,1,N,N
R1NCRLQ047GHKF,5,3,6,N,Y
R3CBRR5WD0ZHBZ,2,8,8,N,Y
R3M875CXJAR7QZ,5,2,2,N,N
R3LM5LDBYZ3F9A,4,2,2,N,Y
R3HWVAR7BJ2W76,5,6,6,N,N
R2IVVH0K3TZ8UY,1,5,5,N,Y
R11SXH2PLGZUE,5,18,20,N,N
R36G8B78B725TI,1,3,6,N,N
R2LWRRCYLAQI58,5,0,0,N,N
RA9GBXTZI6GEB,5,9,11,N,Y
RAW6O61GWUJQU,5,7,7,N,Y
R2WONR7V3ZO437,5,1,1,N,Y
R36BAE1NMM1H8G,5,8,8,N,N
R3VFA0P3U79DL5,1,0,0,N,Y
R1EHSS1VXTFURA,5,3,3,N,Y
R2PZUYHJH87TAZ,5,31,35,N,N
R3F3KLHGNOA7OZ,2,1,3,N,N
REX98JRTINIS0,5,1,1,N,N
RQ5FLQC4N5NH8,4,7,9,N,N
R26GJZ2YSBTC6,5,0,0,N,N
R2DJG3JHR7ZH6I,5,0,0,N,Y
R3FBRVHNKFGCME,5,2,2,N,Y
R1MVN8I8HBVZ19,5,52,54,N,Y
R1A3CF3OAC21VR,4,118,118,N,Y
R305RGU3Z9NH2Q,4,2,3,N,Y
R1RUBXLIGIXXU3,2,2,2,N,Y
R12TN30IJSYMZJ,5,0,0,N,N
R92B7RBZJCDBH,5,2,2,N,Y
R1C6LAFMC5YMPR,5,0,0,N,Y
R3Q0LBXIB5QK60,5,3,3,N,N
R3N5TLAYPSYEPI,5,1,1,N,Y
R4G3T17YOFSFR,1,1,1,N,N
R3AK9IFP3Z56PR,5,1,1,N,N
R18LBMINR80NHX,5,1,1,N,Y
R3YSYQUX0ZA9I,4,0,0,N,Y
R3AFE9Q0SZMUTE,5,0,1,N,Y
R2BTGS9WLNZD6U,1,1,1,N,N
R19H3YY6BXICPH,2,1,6,N,Y
R1W4F4BJ56VDAG,5,0,0,N,Y
R3OLBZML1WWY35,5,27,27,N,Y
R33ND0PGAKM06X,5,0,0,N,Y
RE5V9UYIAFXEJ,1,120,123,N,Y
R20Y3YH05E3LX4,5,6,6,N,N
R5ZIE6T464G67,5,0,0,N,Y
RQDWO7JFD9YC,1,3,4,N,Y
R16CIMU9GK9FH7,4,1,1,N,N
R1R4UPZFRT1UOH,1,17,19,N,Y
R1XU235NQV2CK7,4,8,8,N,N
RR2GSLOHKGRM2,5,1,1,N,N
R3QH1MGFRQQSGU,3,0,0,N,Y
RVC2DY6N5FH5I,4,3,3,N,N
R13L3JHF9OECWV,2,1,1,N,Y
R3IC41ZJ5A4RQY,5,4,4,N,Y
R20WUAT043PTI1,3,6,7,N,N
R1D3575IJIL4P0,1,2,4,N,Y
R24FKCT8XPTPTN,4,1,1,N,Y
R34ZA8PPPPA88I,5,3,3,N,N
R178LQNYUZUYOO,5,0,1,N,Y
R21HX1K3VF3VTU,4,14,14,N,Y
R2I0D831GAZPF6,5,3,3,N,N
RMKKYFXFVXRZW,4,4,5,N,N
R15ZJTEYPVN21K,5,0,0,N,Y
R1GYSUV7L0E1NZ,1,17,19,N,Y
RLOOR97ETUHLV,4,48,50,N,N
R3FJKWFKYRPPBB,1,14,14,N,N
RGOEGK61AS6MH,4,267,279,N,Y
R13JNXAJOIL2NC,5,0,0,N,Y
R1VL1IUUMXKCDL,5,8,8,N,Y
R3MYTMSRDVRWF8,5,1,1,N,N
RVN5NN7T43WSG,1,31,35,N,Y
RGYS4UXPHISYV,5,3,3,N,Y
R3RP0RWYNVAW56,4,0,0,N,Y
R3ECGVEJA7RNCN,2,1,1,N,N
R1B7J3EQIJTGSD,1,2,2,N,N
R2GNTUTNFTNDX0,5,0,0,N,N
RMPQMPTG1IRV0,3,0,0,N,Y
R1T97FSG77YBK3,3,0,1,N,Y
R1RLZ3PP4AP04Q,5,11,11,N,Y
R3D46FI8CVKS7F,2,0,0,N,N
R3VT2LT0HG3BRI,1,9,11,N,Y
R2DAPR9DJIEQ6B,5,2,2,N,Y
R375PSUMH678UE,5,2,3,N,Y
RMD7285C2G60L,5,1,1,N,Y
R2P4SG6G414MYQ,5,2,5,N,Y
R3LT5PTMBMOE90,5,1,2,N,Y
RKC0Z81IYHB19,5,0,0,N,Y
R39BDKSH9X23BN,5,34,36,N,Y
RH4RRCR5ZI6H0,5,2,2,N,Y
R3FNBAEFC1D8CS,5,116,123,N,Y
R1VLJ3QXBG23XC,5,0,0,N,Y
RZNS0XGNLPV13,5,0,0,N,Y
R16BGJK2TSJIY6,5,0,2,N,Y
RMQYPPGZMWUFX,5,3,3,N,Y
RAEFNHABDTZS5,1,14,15,N,N
R1P15S152H7P,1,15,23,N,N
R2GFQJZOTIQJ3E,5,0,0,N,Y
R3F416FU7Y91ZH,5,2,2,N,Y
R14P51Y0U7EEXK,5,2,2,N,Y
R1D76DS9Z8Z91I,5,0,0,N,Y
R13VNP2HBR9JZQ,5,1,2,N,N
R13Z2M63S0C05O,5,4,5,N,N
RJD2Z3BMJXMEW,1,0,0,N,N
R2ALA3RAOH5CR8,5,1,1,N,Y
RQFI4Q1BQW0UF,2,26,33,N,Y
R23X4A6HHF4937,1,0,1,N,Y
R92PYKNL1UVFI,5,1,1,N,Y
R2A2FA8B156VPX,5,1,1,N,Y
R10NQP2W91Z3CA,5,1,1,N,Y
R44XAIBKULMDF,3,0,0,N,Y
RI154EJ5V2X3W,5,13,17,N,Y
R2BEEFK4KRL8P2,5,0,0,N,Y
R1E6P2L8LZJXF4,4,5,5,N,N
R2HNTRL18YDBQE,2,2,3,N,N
RJ6N7N1J8FKHO,4,0,0,N,Y
R5A0VZ10MOCOT,5,27,31,N,N
R2LOBIQVJZYG5M,5,0,0,N,Y
R1YDVO9DE4AP2K,5,0,0,N,Y
R2QTSX3HHK3VUZ,5,2,2,N,N
R1QAFRZCVWOZ30,3,7,11,N,Y
R19ID6N9PVRJ3G,5,1,1,N,Y
RS7QMNW701JK,4,3,4,N,Y
RLY51F6SRUOKW,4,4,4,N,Y
R3A9M63N6NAMM8,5,0,0,N,Y
R3RVKJZ8TR3BS6,5,1,2,N,Y
R4DM8XYN12N7W,5,2,2,N,N
R2YNHB5NK4QJZJ,5,2,2,N,N
R35Z3J93GHT7KK,5,7,8,N,Y
RXHQAUJL52AIC,4,0,0,N,Y
R34W096JDS3XJ5,5,6,6,N,Y
R2U6N4WW228L1Q,5,9,10,N,Y
R13GPGOWSKP904,4,1,4,N,N
R1NV4OQUA8SBFG,1,0,12,N,Y
RL0SFQQHMSRV,5,2,2,N,Y
R2MI2LT1H2P1TC,5,0,1,N,Y
R14NFWTO2MIJXT,5,1,1,N,Y
R26JXW8QE078DR,1,0,0,N,Y
RE8Z8N9KU30FP,2,4,4,N,Y
R1U7K898GM8R55,5,9,14,N,Y
R1LWG9BD4JW1Z1,3,20,25,N,Y
R1P5RFY7VRUOCV,4,2,2,N,Y
RBM23V87J8V69,5,3,4,N,Y
R1IHC04K5K2G28,5,4,5,N,Y
R23R9JH5N2USQC,4,5,5,N,Y
R2W63TAAIWT0VY,4,4,5,N,N
R2OYHUMUE809G1,1,2,2,N,Y
R184CYIWS0MSW5,2,2,2,N,Y
R215JA4YVLFSFF,5,11,11,N,Y
R2EMFZPCXM37QU,2,2,3,N,N
R2YJ0OHIU8SCPB,3,1,2,N,Y
R3ECODOECEPBRG,4,5,6,N,Y
R1HJZMFKF60YGS,2,1,2,N,Y
R1AKHETRQB05SM,4,3,6,N,Y
RM2QCE4Z8L2AA,5,7,8,N,Y
REY2TXPJFU24S,1,0,0,N,N
R2R2EUO7ZGEBIG,5,2,4,N,Y
R3APNUHMKMBHI3,5,0,1,N,N
R36C3ZAGRTJAZD,5,16,16,N,Y
R2VLPV3QV0DHQF,5,0,0,N,Y
R3KIKCK9HHXJC1,2,16,18,N,Y
RAIN866LR57HO,5,1,1,N,N
R2CWUQ23SHPO0A,5,0,0,N,Y
R9W3E3PQM0Y18,1,1,3,N,Y
R27W2ZUA9305BK,5,0,0,N,N
R3B9VIJZWJHT9F,4,0,0,N,Y
RT9D665DW3BFH,5,11,20,N,N
RB2CZ1GANHVK2,1,2,2,N,Y
R2MTZG4IJ4C52C,5,49,51,N,Y
R85K9T8YW0W5U,5,0,0,N,Y
R8N7PS2DMH7IJ,5,2,3,N,Y
R9E47B6U8TCHY,5,5,5,N,N
R3B02PK3KAEUQI,5,2,4,N,N
R1SJAIZQ7KLQWG,4,3,3,N,Y
R226LDKJIA1B4Y,5,31,31,N,Y
R1GP0GG75ZE7RK,5,2,2,N,Y
R11WHNKQDU0VVD,5,5,5,N,Y
R3HCKJPZ27ABYY,1,0,0,N,Y
R27Y53ZGWGX318,5,1,1,N,Y
R8SMPE1WYRFQX,5,0,0,N,Y
RPLQ7IQ8TNFMU,5,2,2,N,Y
R2BK55CZEERAB1,5,1,1,N,Y
R3LUNP86I0MUDX,2,0,0,N,Y
R23EW23P46CXZN,5,7,10,N,Y
R1OQBBIGRHMX9F,3,0,0,N,Y
R2P3S6Q8OVRSXA,3,0,0,N,N
R3BAZHULADQOJJ,1,0,0,N,N
R2ZPA2Y65CFIJU,1,0,0,N,Y
R277EM6VPKIOUJ,5,3,3,N,Y
R1XK23L0T1T161,4,0,0,N,Y
RIQJ54487VR6C,3,1,1,N,N
R1HZFGNC27OTOP,5,0,0,N,Y
R2RMSCFDYRM8KH,1,27,28,N,Y
R38OKJUX9EQ90E,1,6,7,N,Y
R2CCKGUZU9EGLI,1,0,0,N,N
R2B46Z61ICO8VN,1,99,105,N,Y
R17FAA4QVY6GND,1,1,1,N,Y
R3GZSLOW0Z9RZU,5,3,4,N,Y
R2Y7OTRJ43A1PJ,5,1,2,N,N
R3G5FVZIS7EM3F,5,3,3,N,Y
R3G5DQEI39CO26,5,0,0,N,N
R1O93EC77GC0BW,5,1,1,N,Y
R11VNH4LSLWYU4,5,1,1,N,Y
R1P2NKA05OOH5S,5,1,1,N,Y
R3AUK05HOTJA0,5,0,1,N,Y
R27ZVYLSPD3NHG,1,11,13,N,Y
RYKM0UC74KZEK,4,2,2,N,N
R1HPM3O1B4C96Z,5,2,2,N,Y
RI5OURGY4Y1W8,2,13,13,N,N
R2ZLZLD3DLB79G,5,0,0,N,Y
R14WR4N2E1X629,1,0,0,N,N
RPZDE7J1B3DCK,3,0,0,N,N
RMHEXID1RHYKY,5,14,18,N,Y
R1FX2O2K3C2NLU,4,11,12,N,N
R1SQNNMKB7TGQ8,4,0,0,N,N
R3210UBZNGG4WY,2,37,56,N,N
R1FGV2IIGJ7OF,3,0,0,N,Y
R1P5QRGXBELJ2Y,3,43,54,N,N
R3DMUB7X225L3D,4,1,1,N,Y
RCK652TNPIFYL,5,2,2,N,N
R1TWIXPA0ZS07H,5,1,2,N,Y
R1ND6EQHOFIOSP,5,4,4,N,N
REXU9W8BZ6RU4,5,13,14,N,Y
RBS2X3NRB42WP,5,0,0,N,N
R1MCDJ6X3U66A0,5,4,6,N,Y
R1YNRGC8M1G9YE,5,3,6,N,Y
R3H8OHAZ0HXBOK,1,1,4,N,N
R323SLBIKUF6OF,5,7,7,N,Y
R1WPJDXWJECYQI,1,1,1,N,N
R14UE5O5ZESQIV,5,11,11,N,Y
R2JANST5T0CR0M,2,0,0,N,Y
R33TNB81AADW09,5,0,2,N,Y
R38L2N9NXJSG7R,5,0,0,N,N
R3ACZ99747USFI,4,0,0,N,Y
R34CP1WEYXIY87,3,2,2,N,Y
R28X8S8MQ0N91R,1,1,2,N,Y
RVKM5PDXMHTPJ,5,9,9,N,Y
RJC4UWGXBMM57,5,7,9,N,Y
R2YQ9S7A6A5V3R,1,7,7,N,N
RDO2T4E54H0L0,5,1,1,N,Y
R1S9987DJPGD1Y,5,0,0,N,Y
R1ZIY982EUMKUB,5,6,6,N,Y
RYABY55KX958Z,5,0,0,N,N
R3UOTPSWA9YQVQ,5,3,3,N,Y
R38F7R4NM7URXW,4,0,0,N,Y
R3BPQE2V18LVJU,2,1,1,N,Y
RYIJKP4K0BXLR,5,1,1,N,N
R1A1W8S7492JI4,4,1,1,N,N
R2ZJBD48TPP8QL,5,4,4,N,N
R3L8XP8MWEKFE4,1,4,5,N,Y
R2PEDKWPDX3KI3,5,6,7,N,Y
R2CICLTSSIP2EW,5,2,2,N,Y
R2A1GQC8OFB0WO,2,2,2,N,Y
R2UIHDQL9NP3D5,2,1,1,N,N
RFHP8OG9Y9NVQ,5,2,3,N,Y
RA60OPXK7F34E,4,1,1,N,Y
R3O92F5VD7ULH9,3,4,4,N,Y
R3G947I726T6JO,3,0,0,N,N
R1CELWX7LVATDE,4,10,11,N,N
R33EP8X0S44CZE,4,1,1,N,Y
R1PUDJO6H7VLH5,5,18,18,N,N
R3LBT247Z90CM5,5,4,5,N,N
R1C7ZT1IX1JUO5,4,0,0,N,Y
R3U4XMGBAMPAJZ,3,4,4,N,Y
R1C7VISJQKVMBH,1,3,3,N,N
R3T3IIAWVCPXXG,4,1,1,N,Y
RZLAFKZZDO77C,5,0,1,N,Y
R38U5VCW972ITQ,5,3,3,N,N
R1BAV7YYO19KT5,2,2,2,N,N
R3UMK88287YKDO,1,1,1,N,N
R38YETT1N95B4F,5,20,21,N,Y
R3AOMJIRPOQBIA,4,0,0,N,N
R16RC800R74M4U,1,0,0,N,Y
R2CIZRBV4UE9C2,4,0,0,N,Y
R3PWP5RATOB949,1,0,0,N,N
R2EEY00H9GP3W9,5,2,2,N,N
R2NG3S6A9CWSF,2,0,0,N,N
R2FPKGLQQS9WF4,5,0,0,N,Y
R3FNCFZTRSU0ZY,4,23,24,N,Y
R2YQFZH0W2CFZN,4,0,0,N,Y
R1K0QX3XYWNEJ5,3,0,0,N,Y
R285609MLZV7KD,4,0,0,N,Y
R36E3QGUAL0XQ2,3,9,12,N,N
ROSD2HFJFQUTL,1,21,23,N,N
R355AQ9UXCFMUG,5,5,6,N,Y
R3EW7WK4LA8HJM,5,1,1,N,Y
R3DCUR9UGFPCVY,5,0,0,N,N
R2EB5UF8A160C8,1,5,8,N,N
R7XTRR84A2WFE,1,0,0,N,Y
R1GXXSCLHN0K3Z,4,0,0,N,Y
R20M5Z7KY0HG9P,2,7,10,N,Y
R2NTBT237HSI9A,4,0,0,N,Y
R33653C55M7B1J,5,90,92,N,Y
R1FIB4LRHCRD2S,5,1,1,N,N
R97FHUQEJFE2Z,5,0,0,N,Y
R3OE2MN77F2QYK,5,6,7,N,N
R2I9ZXMU8P1O88,5,5,5,N,N
RHBUX8D314Z6F,4,0,0,N,Y
R1G1UIEW5CDSDY,4,2,3,N,Y
R2UAUKCDO5P23Y,1,10,12,N,N
R3S1S69KOAX38G,5,12,13,N,N
RO8F3PNUHLK54,5,2,2,N,Y
R2R550M1IPXLCH,1,3,91,N,N
RMGOKCCM66N4X,5,5,6,N,Y
R17SUOO5YXDAD1,3,0,1,N,Y
RZHRYURP7QHIX,5,6,9,N,Y
R2BVO8WOBQT3WB,5,2,2,N,N
R2QXH6X5EOLDD9,5,5,6,N,Y
R3D7RD9KEGYNRU,5,3,4,N,Y
R1ERB3EKAHIM30,4,7,7,N,Y
R1ZC8B5SGUMO5S,4,6,6,N,Y
R2YZGGJUPOWHOA,5,20,21,N,N
RPCYGLHCW397O,2,0,0,N,N
R1UQIV1I9JQ43M,2,3,4,N,Y
R1EMVGOTSYKTT8,1,1,1,N,Y
R13JTXXNU7AH98,5,1,3,N,N
R1D7NZMK4D9X9N,5,4,4,N,N
R2699QEGVUFYJH,1,0,1,N,N
R3DZI3II8RB6Y8,4,0,0,N,Y
R29XYMCZ892FQR,5,1,1,N,Y
R1NF3DB0R7PRJT,5,1,1,N,Y
R2RWQWY5P42AKW,5,0,2,N,Y
REPN0UYLWDTB2,4,0,0,N,Y
R1X8KLI6MSLA6D,5,4,4,N,Y
R1ZA56GCA6C32X,5,2,3,N,Y
R5HT67O05666T,5,23,23,N,Y
R28AMX3PHHGYH3,5,9,12,N,Y
R32Y8ZTWTQNZVP,1,1,1,N,Y
R2W2D8N7JFJYZS,1,172,187,N,Y
R3GVJI5XYZ7Q4R,1,2,3,N,N
RY1I9PWF00LEN,4,0,0,N,Y
RSJLTXOK2DRRO,1,9,10,N,Y
R3BERRUS0667XH,2,0,0,N,Y
RHSXUGDQT0PV6,5,0,0,N,Y
R22AK4E07QC0PF,5,0,0,N,N
ROA0OQLUH7UDG,1,1,1,N,Y
R1WX09JPRU6I8D,5,3,5,N,Y
R26GDNJ0ALZVXE,5,14,14,N,Y
RMKRMSZNZAR2B,4,1,1,N,Y
RTWGTYG6AXUDK,3,6,6,N,N
RQSJV06ZXIYRE,5,5,5,N,Y
R3M69GJIR1LGB1,5,2,2,N,Y
RSK82SP2MCSPC,1,4,5,N,N
R2PEIMMS8SR9H6,4,0,0,N,Y
R2KVJPPGCYICU6,2,1,1,N,N
R2C3Y2IO1GJEUH,5,4,5,N,Y
R1VHRW1OOIY7T2,5,0,12,N,Y
R24KDC97ZOMG2J,1,1,9,N,Y
R3FZM0BX3YVPD1,5,58,58,N,Y
RANW2AP98FUA2,4,0,0,N,Y
R283OJ1RGT34BN,5,0,0,N,N
R3BVZ3UVK8BWMN,3,1,4,N,N
R2Z0IFMXFT39KM,5,0,0,N,N
R65OOMK9BQ0G3,5,1,1,N,Y
R3F2YYP5W2SPM8,5,1,2,N,Y
R36MMF6485JSES,5,14,15,N,Y
R1A2HISSHE529V,2,2,3,N,N
R3RSIFXZRS2ED7,5,1,1,N,Y
R6INRXMGJJ6KM,4,1,2,N,Y
R2NXFPIFMLCRF,3,1,1,N,N
R1PE3A4295U2HE,5,0,0,N,Y
R1JVAIXKAKYFYK,2,1,3,N,Y
R3ICXMP5VUP0IS,1,4,6,N,Y
RTL96TJGKVRAC,5,1,1,N,N
R9EHCGE0OM79O,4,0,0,N,Y
RILRCU8MLAIVS,3,0,0,N,N
RVKPON3TLWZFZ,5,0,0,N,Y
R239I7QE45MI8C,5,3,3,N,Y
R255AJZA8MM8YU,1,4,7,N,Y
R18EWXSGQGYMOO,2,0,0,N,Y
R1I51A58QC9OXM,5,0,0,N,Y
RM70UTQ09EOV9,4,0,0,N,N
RO1PSYUXWRXZU,1,0,6,N,Y
R1L7N31LSWGOX0,4,1,1,N,Y
R81SE5UJWVP7G,5,3,4,N,Y
R19C6Y8CZKW8FQ,3,0,0,N,Y
R18UQOUVS0QJVE,5,0,0,N,N
R29KRPDM0GYWDS,5,7,10,N,Y
R694TN7KDPFU5,3,1,1,N,N
R3DT9RWHPUAJVD,2,2,2,N,N
R3PFI2757WSJ9O,5,23,25,N,N
R3FP04C14HIYLS,1,4,10,N,Y
R303NJSC9D6W0L,1,4,7,N,N
R3S9Q2RF888GVG,5,3,3,N,Y
R3RRYY1HZ0IYHB,5,1,1,N,Y
R33YXRZ3I2DYVT,5,0,0,N,Y
R16YZ3J9JRGS7X,1,0,0,N,N
R3DYJ7J7K0TYDZ,2,0,0,N,Y
R2ZM1ZQBHIQNAZ,5,35,36,N,Y
R25NW3LLZ1A6VJ,4,1,1,N,Y
R29KR11G3EZ74Q,5,0,0,N,N
REWN81GCK6XL1,2,6,9,N,Y
R1TB5OUUOILWFJ,3,22,26,N,N
R2UNLKAB09DB4H,1,1,2,N,Y
R3PH3T233LI64Z,5,0,0,N,Y
R7GA4LCSCGXX3,5,8,11,N,Y
R3M8YSTQ3ZM4LA,5,17,17,N,N
RUKQ1P9ROQY3H,4,0,0,N,Y
RI3SO8BKL7LHS,5,29,31,N,Y
R1LUER8424UL48,4,8,11,N,Y
RLIAK2QPOLT3Q,5,10,10,N,N
RRORY5HQ12E3Y,4,9,11,N,Y
R2UMK83RA1CMIY,1,3,4,N,Y
R13S4OO1QHTQIR,5,7,7,N,Y
R2V98TT3E1CGI1,5,0,0,N,N
R1DAPWM72FTUX,5,3,3,N,Y
RAFFJ1C34O7AU,5,0,0,N,Y
R1MW8N0D0UHSXA,5,23,28,N,N
R37736CECBSCY6,2,1,9,N,N
R3R655NBTHFLEC,4,1,1,N,Y
R3QG0O1CIEP3QG,5,1,1,N,Y
R2GRNZDJLEP1H0,3,2,4,N,Y
R17OH41MPJLYPS,5,3,4,N,Y
R1ZKOCS1MQ79AS,5,2,2,N,Y
R35AGGY075R54V,5,1,1,N,Y
RRPH8ZT2ZIQPS,4,4,4,N,Y
RMRNRPTF4PVYU,5,22,22,N,Y
RGP7MX3A9Z0ES,4,0,0,N,Y
RV45GEQ5S9RV1,1,5,14,N,N
R1VP52448HOMZ,5,3,3,N,Y
R1X3PDEWJQ4K8R,4,7,7,N,Y
R3Q6KLDW1AOGGZ,5,1,1,N,Y
R1AME7KAW8XX0W,5,15,16,N,N
RUIPJCU1V83IJ,5,3,4,N,N
R224KDM0GBLLFE,5,4,4,N,Y
R37T4WZD3RK2O4,2,0,0,N,N
R39HX97Q38BZYK,5,7,7,N,N
R28L969XFND2BK,5,1,1,N,Y
R1PI44R8F0C361,3,1,1,N,Y
R2HCB3J3011UI3,5,0,0,N,Y
R1ZQ354JVCD4YT,5,0,0,N,Y
R23T2UA2DCUAG8,5,0,0,N,N
RY4CW5IJPLRXZ,2,0,0,N,N
RKZZ2XNASXX8G,4,1,1,N,Y
R2FBGZ93YK2CKM,5,29,34,N,N
R8C2O79ZB3YKS,5,1,1,N,Y
R1E49CCWXLQBLJ,5,10,10,N,Y
R1Y93AXG71JQYC,4,1,2,N,Y
R2NSO8YA2NSNPW,5,24,26,N,Y
R4VW8ZFLCPLJI,3,1,1,N,N
R3P0M22UPK9M8L,1,1,2,N,Y
R2W8S22XBWQGOQ,3,0,0,N,Y
R15XOLG44UP0P5,5,6,6,N,Y
R4Q6MGVQJDWUA,5,4,5,N,Y
R231RTBZK36GHD,5,2,3,N,Y
R1XSAZ85048I5L,4,1,3,N,Y
R3UFMFFW2R5ZYN,5,3,3,N,N
R2FNGNXDMQV5YP,4,4,4,N,Y
R1934PXMGH5ZR6,5,5,13,N,Y
R3S7PA2AEDCQEC,5,2,2,N,Y
R1Y2E22TOIDALI,5,7,7,N,Y
R258SR851DX8ZK,5,0,0,N,Y
R2BLP5LZG9TL6O,5,23,26,N,N
R3SV7GQM01FPEO,5,0,0,N,Y
R3IAU877H94AL3,4,0,0,N,Y
R3UA9UUUDYGW1Y,5,1,2,N,Y
R378K12NP7G8CU,4,0,0,N,Y
R34QVZHAH2TMC2,1,27,27,N,Y
R2EF6K5FBM8443,1,1,7,N,Y
R2LL8P4IGD6R4Y,5,0,0,N,N
R3HM82R4MCH0Y0,2,0,0,N,Y
R2IWNRVDOCY24W,5,0,0,N,Y
RMXI16KAWAY76,4,2,5,N,Y
R1KP8H5SSC0X1I,1,0,1,N,Y
R1J25M75Q0M5CK,5,0,0,N,N
RDWXC4O7S672D,4,0,0,N,Y
RW97JUDVFN5SE,5,46,46,N,N
R2U1B8I3J628UV,1,53,54,N,Y
RKRUB6SA1SZ2R,1,0,0,N,Y
R3EL2KT7SVE9VW,2,2,2,N,N
RK2A551MXMDC2,5,0,0,N,Y
RQUKVA7LVWYJ1,3,0,0,N,N
R1GE9250NRAVIH,5,3,3,N,Y
R30HVHB3FR07SY,5,8,8,N,N
R1HAXAIWCAA6N0,5,2,2,N,Y
RIM1RFM3RN8LZ,3,0,0,N,Y
R29G9RAE9V0DE1,5,0,0,N,Y
RDM8NEPWMDY5D,1,0,1,N,N
R3NA4SPWMNQHGP,4,4,4,N,Y
R3P8RYVTYI6KUP,4,14,17,N,N
R3V3YXHOF1LM1F,5,2,2,N,Y
R1MRX8ZKDU3UD2,1,1,1,N,Y
R29T0ARWE9V3FU,5,6,6,N,Y
R18U4OB8AD6P73,5,24,24,N,N
RGG3DC10ENCZ3,1,2,3,N,Y
R1GWBTTTS5P7TU,3,0,0,N,Y
R1LM9HNDPM0F7R,4,0,1,N,Y
RAEBD35FYL1ZS,5,0,0,N,Y
R2WMKSLLCK00DZ,1,11,14,N,Y
RJZI9H5X2L59X,5,8,24,N,Y
R2TC0ESY2RMCHN,1,3,4,N,Y
R181KPBDBCK3GM,5,0,1,N,Y
RILJVAE2LW5FQ,1,3,4,N,N
RR2LC43IKS676,4,0,0,N,Y
R3EY5PO702BNCF,1,0,0,N,Y
R1NV97DO7LJAVK,3,4,4,N,N
RGQX1L5ATYG74,5,2,2,N,Y
R16BM4QDAJKHT6,4,5,8,N,Y
R15C1VV756OKU0,5,0,0,N,Y
R1XGR657NA2RE,5,0,1,N,Y
R2D8JGCDJ8KIFM,5,4,4,N,N
R2K1TEXG80FNHO,3,1,3,N,N
R2BZPRMOZRHG6G,5,2,3,N,Y
R2E6SJHJFA3ITE,3,24,31,N,Y
R8JZAYVH7IE8P,5,0,1,N,N
R1TJ9H71WCQE1I,3,1,1,N,Y
RM408UQC2F5OK,5,0,0,N,Y
RU8N0L6V1RU6V,4,0,0,N,Y
R1HN7WQL7H3U3V,5,3,3,N,N
R2U8I11WFK7WXM,5,3,4,N,Y
